Date,Price A1,Price A2,AA bond,BB bond,CC Bond,Gold,Silver,Copper,Chy- INR,GBP - INR,USD - INR,Mutual Fund J,Mutual Fund K ,Mutual Fund L,Stock A,Stock B,Stock C,Stock D,Index
12-12-2016,12.97502373,18.8242355,86.44423933,80.59965265,73.22631873,27666.00,41746,391.35,9.7628,71.7090,67.4310,120,78.11,15.670,295.9,832.6,11089.59,394.82,8170.8
13-12-2016,13.01003391,18.8600991,86.44379737,80.65656297,73.23579511,27535.00,41241,388.95,9.7673,71.6370,67.4110,120,77.75,15.430,301.6,831.15,11167.05,395.42,8221.8
14-12-2016,13.02205668,18.87052938,86.4760702,80.66262571,73.27509235,27587.00,41744,389.55,9.7719,71.0955,67.4750,120,77.15,15.080,298.5,821.8,10900.8,391.9,8182.45
15-12-2016,13.12175962,18.95855129,86.49353242,80.7072904,73.29845119,27019.00,39313,391.55,9.7716,70.6660,67.8570,119,78.1,14.870,298.4,816.05,10757.64,392.2,8153.6
16-12-2016,13.09730247,18.95561956,86.51448063,80.72360461,73.33608524,27164.00,39715,385.10,9.749,70.9155,67.8550,119,77.4,15.000,296.45,816.95,10879.56,394.1,8139.45
19-12-2016,13.04379286,18.96946509,86.54886006,80.79117342,73.42538256,27260.00,39457,375.60,9.7561,70.5740,67.8440,118,77.14,14.900,305.1,809.75,10800.39,392.25,8104.35
20-12-2016,13.08376836,18.90884836,86.58127427,80.80815742,73.46864345,27130.00,39437,377.05,9.7714,70.5515,67.9170,118,76.22,14.900,302.2,801.4,10578.09,393.97,8082.4
21-12-2016,13.08424889,18.93067059,86.61253921,80.80924014,73.49077481,26990.00,39164,375.25,9.7717,70.7165,67.8370,118,77.15,14.950,308.95,796.8,10652.34,393.33,8061.3
22-12-2016,13.10850628,18.95850755,86.60688084,80.84732231,73.5188442,26968.00,38997,376.55,9.7617,70.8055,67.8480,116,76.8,14.850,306.35,787.05,10652.64,391.03,7979.1
23-12-2016,13.12674989,19.02970309,86.60746242,80.89864931,73.53249102,26994.00,38616,372.90,9.7658,70.9335,67.8370,117,75.12,14.940,313.15,789.5,10460.94,395.42,7985.75
26-12-2016,13.06560286,19.05896431,86.69439243,80.938624,73.62983534,27037.00,38535,369.90,9.7512,70.8500,67.7600,115,76.51,14.400,307.55,801.8,10136.4,391.67,7908.25
27-12-2016,13.11176138,19.13099176,86.70331094,80.99154823,73.67299463,27170.00,39131,379.00,9.7774,71.0840,67.9780,117,76.57,14.770,316.85,806.75,10350.54,395.07,8032.85
28-12-2016,13.05439351,19.15626014,86.69267812,80.99264815,73.71060803,27300.00,39437,378.25,9.8044,71.0505,68.2330,117,75.64,14.550,316.05,810.3,10442.4,395.58,8034.85
29-12-2016,13.02186529,19.14329694,86.73377917,81.00717542,73.72554888,27562.00,39637,374.40,9.7675,71.2745,67.9350,118,77.69,14.750,321.9,818.5,10745.61,401.73,8103.6
30-12-2016,13.01687292,19.1823883,86.76379183,81.03442518,73.76815301,27445.00,39072,376.85,9.7846,71.4610,67.9550,118,77.88,14.880,325.65,826.35,10901.55,402.07,8185.8
02-01-2017,13.08517336,19.27175024,86.77616415,81.10937874,73.87346169,27570.00,39177,378.10,9.8121,71.2765,68.1450,119,78.5,14.930,327.05,825.35,11261.94,399.03,8179.5
03-01-2017,13.09193064,19.28857964,86.8084936,81.14996442,73.90351542,27778.00,40293,376.55,9.8062,71.0315,68.2600,120,78.93,15.190,346,829.85,11250.36,396.63,8192.25
04-01-2017,13.09925253,19.27615766,86.80562311,81.14247337,73.90329653,27682.00,40289,384.05,9.7887,71.2050,67.8860,120,78.5,15.140,343,821.6,11098.26,395.17,8190.5
05-01-2017,13.12736112,19.29743122,86.86594039,81.13318739,73.94378361,27948.00,40480,380.45,9.8321,71.8545,67.7430,121,78.54,15.240,351.8,833.15,11162.16,395.4,8273.8
06-01-2017,13.14151511,19.28468059,86.85878183,81.20595282,73.97090261,27887.00,40360,383.55,9.8422,71.7455,68.1150,121,78.95,15.400,346.5,833.75,11358.9,397.88,8243.8
09-01-2017,13.16420276,19.28915947,86.91611184,81.27615623,74.08032273,28051.00,40706,382.90,9.8163,72.0095,68.1000,121,79.41,15.420,342.7,831.05,11499.96,398.4,8236.05
10-01-2017,13.24258426,19.33293075,86.92260736,81.30905245,74.124191,28144.00,41118,395.15,9.8718,72.1195,68.3270,121,79.01,15.450,346.4,830.55,11502.51,404.78,8288.6
11-01-2017,13.28434354,19.39888895,86.95047,81.31513324,74.12642349,28300.00,40995,393.30,9.8464,72.2910,68.3120,123,80,15.650,348.95,841.5,11580.66,411.33,8380.65
12-01-2017,13.23629501,19.42937681,86.96493381,81.32441633,74.14372628,28393.00,40883,401.90,9.8877,72.3145,68.1410,123,80,15.630,354.45,825.9,11413.26,411.67,8407.2
13-01-2017,13.28196362,19.36008251,86.97760917,81.35870687,74.18072161,28380.00,40905,405.20,9.8804,72.5710,68.1800,123,80.08,15.670,350.75,827.95,11396.79,410.83,8400.35
16-01-2017,13.29591811,19.43004604,87.01330105,81.42468103,74.2910852,28529.00,40978,400.05,9.8686,72.2090,68.1030,123,80.2,15.670,352.9,827.5,11171.64,415.88,8412.8
17-01-2017,13.36378866,19.37415789,87.04837074,81.43429711,74.3040979,28738.00,41623,394.20,9.9002,72.7035,67.8620,123,80.1,15.800,350.95,840.65,11175.09,412.83,8398
18-01-2017,13.32439203,19.3838571,87.07096155,81.48483461,74.35450801,28791.00,42024,393.95,9.9752,72.5215,68.2200,124,80.35,15.840,348.85,864.95,11224.95,414.2,8417
19-01-2017,13.33116501,19.3910851,87.08305775,81.52340571,74.35546996,28528.00,41279,392.80,9.9109,72.6220,68.1000,124,81.25,15.950,360.15,860.3,11411.04,412.1,8435.1
20-01-2017,13.36323627,19.40953885,87.07730324,81.52696129,74.42478667,28625.00,41429,394.70,9.8997,72.8610,68.0750,123,79.85,15.850,352.85,860.45,11394.6,412.12,8349.35
23-01-2017,13.30510505,19.48588638,87.16510453,81.61611448,74.50003578,28803.00,41712,398.20,9.9286,73.2560,68.0510,124,79.13,15.930,357.65,862.4,11368.44,414.88,8391.5
24-01-2017,13.30907495,19.55360251,87.14448534,81.59954232,74.52755171,28725.00,41741,407.60,9.934,73.1185,68.1380,125,80.65,15.950,366.85,860.35,11500.35,422.52,8475.8
25-01-2017,13.28728412,19.58909931,87.19382984,81.62974558,74.567713,28385.00,41206,406.95,9.8767,73.0730,67.9880,127,81.5,15.970,381,869.2,11495.46,430.2,8602.75
27-01-2017,13.32698262,19.67375504,87.21005346,81.70718138,74.63404037,28353.00,41441,404.40,9.8966,72.8655,68.1050,127,80.93,15.940,384.05,855.95,11741.34,430.63,8641.25
30-01-2017,13.36019402,19.70189223,87.26991176,81.76088853,74.6897437,28524.00,41389,397.95,9.8565,72.5395,67.8290,127,82.25,16.050,377.45,853.55,11617.2,428.32,8632.75
31-01-2017,13.40486642,19.71362792,87.2754482,81.77948844,74.75810027,28942.00,41931,406.10,9.8109,72.9025,67.5150,126,82.25,16.030,366.05,855.4,11514.21,428.88,8561.3
01-02-2017,13.42286014,19.77098424,87.29456549,81.80329568,74.79680294,28870.00,41918,403.25,9.7964,72.5990,67.4150,128,82.38,16.150,375.4,854.05,12014.85,435.23,8716.4
02-02-2017,13.38903489,19.73345794,87.3224724,81.84656242,74.83527289,28981.00,41824,397.80,9.7666,72.3080,67.2100,129,82.2,16.410,382.7,845.3,11889.6,432.9,8734.25
03-02-2017,13.36914927,19.74921954,87.36450875,81.85731641,74.85472785,28964.00,41817,387.70,9.7798,72.4510,67.1840,129,83,16.770,387.35,849.75,11692.95,437.02,8740.95
06-02-2017,13.34556102,19.81053204,87.35904095,81.90078816,74.9427176,29193.00,42301,393.30,9.7909,72.2345,67.1950,130,83.93,17.010,396.5,860.55,11907.69,438.03,8801.05
07-02-2017,13.31698452,19.80432762,87.40838895,81.94092682,74.9659307,29332.00,42517,391.10,9.7831,71.9500,67.3500,130,83.9,16.900,391.45,855.25,11891.94,435.72,8768.3
08-02-2017,13.35461828,19.895111,87.42719155,81.97704897,74.99091421,29330.00,42365,394.45,9.7567,71.7365,67.0500,129,84.5,16.940,396.15,852.95,11979.66,435.22,8769.05
09-02-2017,13.31116714,19.88394557,87.4544966,81.99072874,75.02668669,29089.00,42035,390.60,9.7198,71.1450,66.7650,129,83.5,17.240,387.45,850.75,11946.6,432.55,8778.4
10-02-2017,13.3020556,19.88853993,87.48646173,82.01214885,75.04642748,29173.00,42605,408.15,9.7192,71.1390,66.8540,129,85.25,16.960,379.65,850.9,12006.54,434.53,8793.55
13-02-2017,13.27079,19.912505,87.52021965,82.08775495,75.16054334,29021.00,42446,411.30,9.7326,70.9800,66.9750,128,84,17.000,379.9,862.3,12429.39,436.73,8805.05
14-02-2017,13.21099536,19.902767,87.531857,82.13738747,75.16089056,29001.00,42488,404.30,9.7322,70.6950,66.8350,127,84.01,16.950,373.95,848.15,12657.66,437.03,8792.3
15-02-2017,13.21106178,19.96070162,87.53140029,82.14386865,75.2223301,29143.00,42666,404.30,9.7328,70.8945,66.8750,126,84.25,16.520,367.85,850.05,12375.21,440.73,8724.7
16-02-2017,13.26894832,19.96995067,87.57772334,82.17317349,75.25513385,29416.00,43024,402.05,9.7874,71.5980,67.0800,127,83.6,16.760,376,846.1,12665.64,442.63,8778
17-02-2017,13.2762472,19.94505607,87.56455445,82.19558482,75.2688006,29360.00,42949,400.20,9.7691,71.1985,67.0800,127,83.55,16.980,384.5,841.25,12520.14,459.02,8821.7
20-02-2017,13.26380517,19.94579481,87.63856047,82.2545778,75.34498366,29303.00,42905,405.35,9.7267,71.0095,66.9050,128,83.37,16.980,385.55,854.45,12569.55,469.7,8879.2
21-02-2017,13.3111808,19.93396777,87.65569304,82.30046107,75.40836061,29301.00,42852,405.25,9.7304,70.5820,66.9850,128,83.31,16.910,390.75,862.75,12626.76,471.85,8907.85
22-02-2017,13.32219145,19.98659183,87.66550927,82.28573232,75.45450597,29208.00,42729,403.65,9.7342,70.6725,66.9500,128,85,16.940,389.6,864.15,12535.14,466.38,8926.9
23-02-2017,13.31134347,20.06540723,87.66722084,82.32583447,75.4739162,29451.00,42864,388.75,9.7129,70.5715,66.6900,128,85.7,16.990,385.1,858.25,12438.84,464.77,8939.5
27-02-2017,13.35260799,20.15446875,87.74908651,82.44997658,75.63897143,29710.00,43443,395.30,9.7077,70.6150,66.7000,127,84.75,16.940,386.55,866.45,12168.66,464.53,8896.7
28-02-2017,13.4407149,20.20036364,87.75594276,82.46091769,75.6274508,29566.00,43278,397.90,9.7157,70.5750,66.7250,128,84.55,16.980,384.95,865.9,12065.04,463.37,8879.6
01-03-2017,13.43299921,20.21844956,87.77821232,82.46743721,75.65822405,29428.00,44066,404.00,9.7161,70.5255,66.8650,128,84.7,17.060,381.6,875.5,11854.86,463.88,8945.8
02-03-2017,13.39262441,20.20022567,87.81303137,82.49640646,75.70502033,29170.00,42659,398.00,9.6932,70.1675,66.7850,127,84.65,16.960,375.75,877.5,11724.45,460.03,8899.75
03-03-2017,13.45343827,20.16088857,87.81973712,82.52453051,75.7347512,29020.00,42547,398.50,9.6822,70.9405,66.7800,127,84.6,16.910,375,877.15,11544.66,459,8897.55
06-03-2017,13.50402332,20.20433133,87.85672343,82.59620923,75.8104762,28945.00,42450,391.85,9.6668,70.5520,66.6750,127,84.99,16.920,379.8,873.1,11530.71,460.25,8963.45
07-03-2017,13.50763031,20.19827919,87.91017675,82.62815994,75.84111316,28751.00,41964,386.80,9.6523,70.3995,66.6250,127,85.69,17.090,378.55,872.05,11605.59,462.07,8946.9
08-03-2017,13.52725548,20.17700721,87.90655249,82.6398565,75.87097668,28629.00,41443,385.35,9.6577,70.3770,66.7650,127,85.4,16.970,374.85,871.3,11724.15,464.07,8924.3
09-03-2017,13.508958,20.15778181,87.90718467,82.63031144,75.87864136,28446.00,40848,381.70,9.6494,70.5385,66.6900,127,84.51,17.000,374.55,870.3,11698.44,464.73,8927
10-03-2017,13.43992359,20.22510317,87.92936058,82.70049227,75.91981619,28366.00,40554,382.75,9.6324,71.0275,66.5550,127,83.92,16.900,372.5,875.2,11678.31,466.7,8934.55
14-03-2017,13.41001148,20.31791922,88.00986935,82.77552479,76.0662812,28076.00,40092,385.50,9.512,69.7475,65.7750,128,85.26,16.860,374.05,913.75,12000.6,470.23,9087
15-03-2017,13.37862762,20.45804148,88.01333698,82.80559779,76.09501827,27985.00,40066,386.75,9.4914,70.4505,65.6300,129,86.93,17.250,369.55,900.5,12066.69,472.2,9084.8
16-03-2017,13.36400571,20.44445307,88.03984538,82.82278256,76.12480216,28411.00,40609,387.80,9.4788,70.3935,65.3850,130,86.97,17.340,376,906.2,12257.4,472.45,9153.7
17-03-2017,13.29204859,20.43375556,88.06822275,82.8456524,76.16835884,28509.00,40931,390.75,9.4845,70.3070,65.4750,130,87.8,17.360,375.85,902.55,12345.69,475.28,9160.05
20-03-2017,13.30044968,20.51425243,88.11151229,82.92741378,76.25876369,28505.00,40889,385.45,9.4587,70.1740,65.3450,130,89.73,17.500,371,898.45,12549.66,478.7,9126.85
21-03-2017,13.35504423,20.52917414,88.11415648,82.94616216,76.28093067,28851.00,41299,379.20,9.4881,70.6440,65.3450,129,86.61,17.370,371.8,903.45,12480.96,480.32,9121.5
22-03-2017,13.38058797,20.58032792,88.13424129,82.95747281,76.31384398,28885.00,41242,381.90,9.5099,70.6715,65.4550,129,86.65,17.390,372.45,904.95,12270.51,476.97,9030.45
23-03-2017,13.38241338,20.67685681,88.15657756,82.98672119,76.35608282,28800.00,41315,383.85,9.5053,70.5800,65.4550,129,86.55,17.320,376.45,902,12186.81,476.97,9086.3
24-03-2017,13.43621303,20.64987707,88.17451478,83.02294623,76.38076785,28793.00,41550,380.75,9.5044,70.6525,65.4250,130,86.5,17.850,372.7,900.2,12175.11,474.78,9108
27-03-2017,13.4303304,20.68940776,88.22935936,83.08745012,76.48231345,28807.00,42142,378.95,9.4567,70.6140,64.9950,129,85.5,17.850,371.2,898.8,12081.84,469.95,9045.2
28-03-2017,13.38382535,20.63713178,88.23172657,83.13280476,76.53158084,28848.00,42415,385.10,9.4539,70.3335,65.0450,130,85.8,17.850,369.7,903.1,12448.89,473.4,9100.8
29-03-2017,13.50064666,20.67609035,88.28940062,83.12437228,76.53949697,28703.00,42300,384.05,9.4158,69.8510,64.8750,130,85.67,18.060,370.3,912.55,12528.06,476.2,9143.8
30-03-2017,13.58933427,20.65062067,88.25537723,83.16797882,76.59217437,28542.00,42168,383.75,9.4145,69.2380,64.8600,131,86.93,18.000,376.8,919.2,12829.29,488.73,9173.75
31-03-2017,13.64120868,20.62299251,88.31827373,83.1637948,76.62720946,28463.00,42339,380.65,9.4176,69.0955,64.8600,131,86.08,17.990,386.75,911.75,12793.74,480.85,9173.75
03-04-2017,13.6172589,20.6145413,88.36654839,83.28948075,76.69172011,28702.00,42347,374.65,9.4358,69.3295,64.9850,132,88.76,17.990,381.3,920.65,12771.84,477.73,9237.85
05-04-2017,13.56101768,20.63611442,88.3870216,83.30176539,76.76183983,28677.00,42271,386.15,9.4093,69.1795,64.8750,133,87.31,18.000,381.4,935.35,12882.6,477.45,9265.15
06-04-2017,13.53278086,20.61885082,88.39751635,83.33516867,76.80678704,28721.00,42109,380.60,9.3663,68.7695,64.6060,132,87.3,17.990,385.35,934.65,12798.15,479.5,9261.95
07-04-2017,13.48392026,20.60342651,88.41547094,83.34283516,76.84071947,28684.00,41394,375.85,9.314,68.0620,64.2700,132,87.06,17.840,397.2,924.5,12903.39,479.62,9198.3
10-04-2017,13.46116211,20.56407823,88.45837904,83.43576332,76.94514479,28739.00,41374,372.45,9.3589,68.4590,64.6050,132,87.86,17.960,411.45,925.95,12789.09,478.05,9181.45
11-04-2017,13.48685607,20.62805822,88.51586725,83.43239526,76.96186191,29193.00,42204,373.25,9.3663,68.4445,64.5550,134,86.74,17.990,409.2,923.7,12940.2,479.83,9237
12-04-2017,13.50970146,20.65985433,88.49069774,83.47354926,77.0000285,29229.00,42219,363.70,9.387,68.9985,64.6900,133,87,18.300,408.9,923.75,13211.25,481.23,9203.45
13-04-2017,13.52301776,20.6799209,88.52974276,83.49565144,77.02258716,29409.00,42572,366.15,9.3534,68.4020,64.4450,133,86.45,18.150,422.4,923.85,13042.86,480.1,9150.8
17-04-2017,13.54803852,20.69832053,88.60034978,83.57947664,77.16100221,29430.00,42500,370.10,9.3689,68.6290,64.4800,133,89.05,18.040,424.5,914.05,13062.69,478.93,9139.3
18-04-2017,13.64128292,20.6404024,88.59740488,83.62643145,77.19596503,29514.00,42198,361.15,9.3877,69.3280,64.6050,133,87.92,18.350,431.5,912.75,12766.29,482.43,9105.15
19-04-2017,13.65366896,20.60124937,88.62835478,83.64762355,77.22117263,29305.00,41917,361.25,9.388,69.2625,64.6650,133,87.21,18.280,435.15,908.55,12728.79,483,9103.5
20-04-2017,13.71886476,20.62807115,88.64412609,83.66740107,77.25588825,29295.00,41512,364.15,9.3894,69.2565,64.6200,133,86.61,18.330,427.5,915.7,12750.9,487.38,9136.4
21-04-2017,13.61893361,20.72033219,88.65085471,83.71422122,77.27714179,29418.00,41304,362.95,9.3887,69.3565,64.6500,133,86.41,18.390,424.55,906.4,12805.29,498.87,9119.4
24-04-2017,13.5779139,20.70854673,88.69288896,83.73897754,77.3741871,29131.00,41142,363.75,9.3671,70.0845,64.4900,134,87.6,18.600,421.85,904.55,13046.61,511.02,9217.95
25-04-2017,13.56469528,20.74905111,88.71462767,83.79056663,77.40431468,28814.00,40425,366.30,9.3439,70.2870,64.3300,135,88.71,18.680,436.4,924,13041.15,512.35,9306.6
26-04-2017,13.63812773,20.76816536,88.74997531,83.79023091,77.45772272,28719.00,39868,366.80,9.3041,69.9240,64.1300,135,87.55,18.790,433.25,941.35,13020.6,516.88,9351.85
27-04-2017,13.69373176,20.90454049,88.76097757,83.85045997,77.47095269,28769.00,39679,365.25,9.2949,69.7125,64.1150,135,88.74,18.670,443.1,947.3,12986.94,522.87,9342.15
28-04-2017,13.74871956,20.85794395,88.76232124,83.85780664,77.47205998,28873.00,39492,367.45,9.3262,70.0565,64.2900,136,88,18.840,440,934.95,13034.01,515.5,9304.05
02-05-2017,13.75121917,20.85252294,88.82439389,83.95931865,77.641038,28582.00,39091,376.10,9.3047,70.1325,64.1650,136,88,18.370,443.05,928.1,12895.41,513.53,9313.8
03-05-2017,13.76149098,20.84992717,88.84792445,83.98014344,77.6755553,28472.00,38582,362.25,9.3008,69.8470,64.1650,136,88.01,18.700,441.35,934,12957.45,514.77,9311.95
04-05-2017,13.73159007,20.82815802,88.89436533,83.98509336,77.68869307,28072.00,38078,358.50,9.3117,70.5370,64.2150,137,89.65,18.710,436.05,956.7,12882.15,511.6,9359.9
05-05-2017,13.75066523,20.91456186,88.91931573,84.02230491,77.7204838,28072.00,38043,361.45,9.3169,70.7305,64.3150,136,88.16,18.890,433.15,953.9,12916.71,510.73,9285.3
08-05-2017,13.73826146,20.88094692,88.9765155,84.12230422,77.84804992,28091.00,38034,356.65,9.3215,70.3070,64.3600,137,89.7,18.690,428.35,954.85,13459.71,511.6,9314.05
09-05-2017,13.70078967,20.91547907,88.95132159,84.12482778,77.85183205,27971.00,37807,359.10,9.3638,70.3330,64.6800,137,88.5,18.830,441.3,952.05,13564.26,511.92,9316.85
10-05-2017,13.75938006,20.93396262,88.98748662,84.17065762,77.91853005,27996.00,37971,358.00,9.3602,70.2235,64.6150,138,88.55,19.250,441.25,996.35,13934.64,517.27,9407.3
11-05-2017,13.77686232,20.95015485,88.99494,84.15177065,77.94690905,28004.00,38013,358.85,9.3291,69.9535,64.4050,138,88.6,19.340,432.75,978.75,14734.56,515.47,9422.4
12-05-2017,13.84177998,20.95494262,89.00655378,84.1849883,77.96128737,28005.00,38175,359.80,9.3115,70.2240,64.2430,137,89.49,18.990,434.3,980.2,14589.15,517.22,9400.9
15-05-2017,13.86386238,21.01272257,89.08311375,84.31101634,78.05790977,27992.00,38534,361.60,9.2942,70.3115,64.0650,139,90,18.960,441.65,983.25,14465.31,517.8,9445.4
16-05-2017,13.83097253,20.98093963,89.04956556,84.28611206,78.08342541,28094.00,38768,362.45,9.2998,70.9780,64.0450,139,89.75,18.950,446.45,1000.4,14681.25,519.88,9512.25
17-05-2017,13.84012456,20.97824765,89.10777693,84.31924938,78.14472919,28619.00,39221,363.10,9.3186,71.5595,64.1300,139,90.94,19.060,444.1,1009.4,14546.79,519.05,9525.75
18-05-2017,13.83342057,21.01277776,89.13458024,84.32005293,78.1559479,28705.00,38922,364.60,9.4176,72.0360,64.8800,137,89,18.870,439.8,990.25,14178.66,519.03,9429.45
19-05-2017,13.87763442,21.02329283,89.12634637,84.35911516,78.18104734,28635.00,39136,369.55,9.3776,72.3580,64.5650,137,89.5,18.620,435.25,1008,13968.06,520.42,9427.9
22-05-2017,13.86692948,20.97214332,89.17408413,84.46044347,78.27984905,28785.00,39896,371.55,9.3678,72.4930,64.5100,136,90.45,18.500,425.45,1018.6,13594.95,525.33,9438.25
23-05-2017,13.87726545,20.97244394,89.17875018,84.43558684,78.33414523,28811.00,39978,373.60,9.4187,72.5755,64.8950,135,88.56,18.070,424.05,1024.8,13799.1,523.03,9386.15
24-05-2017,13.87088006,20.98736233,89.21633494,84.50444415,78.32531381,28713.00,39860,371.40,9.4007,72.6655,64.7700,134,89.3,18.000,430.65,1038.05,13682.34,522.25,9360.55
25-05-2017,13.83746748,20.99178677,89.23974848,84.54451133,78.38689229,28661.00,39831,371.65,9.3982,72.3665,64.5550,136,90.17,18.050,438.7,1043.45,14004.69,539.05,9509.75
26-05-2017,13.77104493,21.04711067,89.26287163,84.53563667,78.43847951,28888.00,40114,367.35,9.4099,72.1415,64.5100,138,90.47,18.240,426.35,1040.95,14175.66,542,9595.1
29-05-2017,13.80266676,21.08928786,89.30231365,84.6230693,78.53505835,28900.00,40352,367.60,9.4143,72.0525,64.5400,136,91.35,18.430,418.2,1072.25,14086.05,543.97,9604.9
30-05-2017,13.75241899,21.10082189,89.35250912,84.62137742,78.54535976,28741.00,40307,367.10,9.4281,72.3005,64.6350,137,91.35,18.370,419.9,1072.6,14161.71,543.02,9624.55
31-05-2017,13.79364336,21.04688686,89.35607771,84.6611591,78.57680634,28843.00,40133,368.75,9.4727,72.5320,64.5100,137,90.55,18.260,431.85,1067,14217.51,545.4,9621.25
01-06-2017,13.74594205,21.00478024,89.37883383,84.67948282,78.61728254,28652.00,39831,368.75,9.4713,72.3000,64.4780,138,90.5,18.160,414.05,1095.35,14396.7,542.87,9616.1
02-06-2017,13.73745811,21.01912952,89.37612999,84.7353575,78.64113534,28871.00,40297,367.00,9.4566,72.6730,64.4150,138,92,18.450,414.5,1086.4,14590.05,544.75,9653.5
05-06-2017,13.68886411,21.0119285,89.4458455,84.78479213,78.76071758,29024.00,40480,364.85,9.4576,72.4225,64.3500,138,90.6,18.360,420.35,1097.75,14662.74,545.18,9675.1
06-06-2017,13.73623202,21.00047145,89.46700151,84.81228202,78.76513234,29567.00,40794,363.25,9.4816,72.6610,64.4300,138,91.5,18.400,424.3,1091.55,14595.6,546.32,9637.15
07-06-2017,13.76914238,20.99961213,89.4799563,84.85497565,78.81502764,29440.00,40577,363.80,9.4817,72.5345,64.4350,138,92,18.800,426.25,1106.35,14856.6,546.93,9663.9
08-06-2017,13.70455008,20.97037544,89.48227767,84.85887215,78.84626794,29131.00,40053,370.90,9.4482,72.0500,64.2500,138,91.45,18.790,418.9,1093.5,14845.56,548.25,9647.25
09-06-2017,13.66866632,20.95147823,89.48365966,84.8745562,78.8746867,29019.00,39711,377.15,9.4505,71.9255,64.2450,138,92,18.820,419.95,1095.35,14882.4,555.6,9668.25
12-06-2017,13.71531144,20.93832941,89.55906906,84.94405308,78.97772256,28993.00,39175,373.00,9.4849,72.2365,64.4800,138,91.71,18.790,422.5,1099.65,14676.69,556.25,9616.4
13-06-2017,13.7095267,20.97681347,89.57048679,84.9752844,79.01315907,28944.00,38779,369.65,9.4638,72.1340,64.3450,138,90.8,18.560,419.3,1102.75,14560.59,558.9,9606.9
14-06-2017,13.6504144,20.98679188,89.58889756,84.97454439,79.03337446,29030.00,39420,363.85,9.4579,72.0585,64.2350,137,91.7,18.290,420.25,1113.7,14524.74,557.07,9618.15
15-06-2017,13.65291098,20.98426808,89.61660062,85.01836625,79.06062718,28768.00,38729,367.00,9.4839,71.9575,64.5650,137,91,18.070,407.15,1104,14385.99,554.78,9578.05
16-06-2017,13.72410916,20.98088652,89.62292942,85.06806538,79.1184187,28690.00,38493,365.45,9.4657,72.1850,64.4650,137,91.45,18.410,404.55,1091.8,14373.45,556.42,9588.05
19-06-2017,13.68515905,20.99775766,89.68350729,85.14418474,79.19613179,28542.00,38179,368.90,9.4574,71.9055,64.4950,138,91.25,18.410,406.65,1095.65,14222.61,564.3,9657.55
20-06-2017,13.68030649,21.02978999,89.70263609,85.17091292,79.25583478,28526.00,38080,365.15,9.4506,71.8620,64.5400,138,90.95,18.410,411.25,1093.05,13958.7,562.18,9653.5
21-06-2017,13.68248056,20.95824776,89.72357679,85.15067052,79.28465671,28577.00,37988,370.25,9.4487,72.0675,64.5300,137,90.97,18.380,408.3,1123.45,13766.61,566.23,9633.6
22-06-2017,13.72258665,20.96085153,89.71841157,85.17003735,79.30004855,28629.00,38238,370.60,9.4523,72.0510,64.6050,137,90.8,18.430,393.55,1094.05,13840.41,566,9630
23-06-2017,13.68872379,20.99504149,89.74067414,85.21958997,79.34222383,28734.00,38508,373.80,9.4352,72.2070,64.5050,136,91.36,18.300,383.3,1097.9,13583.34,559.55,9574.95
27-06-2017,13.64241699,20.94444519,89.82103682,85.32012392,79.45716931,28553.00,38367,376.70,9.4641,73.1085,64.4750,135,90.9,18.290,390.15,1092.1,13330.56,555.88,9511.4
28-06-2017,13.62805802,21.02097218,89.82245855,85.35707936,79.50772821,28567.00,38712,378.80,9.4893,73.4165,64.5250,135,89.5,18.010,387.7,1090,13612.41,555.48,9491.25
29-06-2017,13.65091141,21.05311134,89.87022833,85.37122543,79.53492524,28608.00,38610,383.85,9.527,73.9740,64.6600,135,90.2,18.150,386.85,1088.1,13670.04,554.35,9504.1
30-06-2017,13.72879025,21.11982732,89.87519603,85.37233548,79.57140322,28439.00,38320,385.25,9.5297,73.8350,64.6200,136,89.88,18.200,384.9,1079.6,13519.71,550.68,9520.9
03-07-2017,13.74928472,21.11204306,89.92938504,85.48280712,79.65922969,28086.00,37854,387.80,9.5351,73.6930,64.8450,137,91.53,18.440,386.7,1097.75,13883.4,552.87,9615
04-07-2017,13.70619317,21.11980373,89.95522989,85.48580369,79.68362436,28115.00,37662,385.85,9.5268,73.5075,64.7900,137,91,18.210,382.15,1088.1,13925.46,551.12,9613.3
05-07-2017,13.74432662,21.12863608,89.95329774,85.51241219,79.72686433,28107.00,37375,382.40,9.5273,73.5610,64.8000,138,90.12,18.400,385.6,1096.7,14033.55,549.58,9637.6
06-07-2017,13.76339947,21.04535044,89.96460932,85.54872994,79.75803439,28116.00,37478,382.35,9.5163,73.9355,64.7250,138,90.47,18.280,381.45,1092.5,13844.55,552.72,9674.55
07-07-2017,13.75442096,21.06759822,90.00102638,85.5657077,79.80269985,27784.00,36254,380.10,9.4954,73.6790,64.6250,138,90.6,18.740,381.9,1097.7,13926.09,555.73,9665.8
10-07-2017,13.73276395,21.13049648,90.02729783,85.63995215,79.91366126,27794.00,36585,379.25,9.4766,73.4985,64.4750,139,93,18.720,382.6,1096.25,13965.66,558.78,9771.05
11-07-2017,13.74959764,21.14064274,90.08705278,85.65945373,79.90254874,27834.00,36799,382.60,9.4914,74.0430,64.5650,138,92.8,18.560,387.1,1106.45,14065.44,560.13,9786.05
