"Date","Price.A1","Price.A2","AA.bond","BB.bond","CC.Bond","Gold","Silver","Copper","Chy..INR","GBP...INR","USD...INR","Mutual.Fund.J","Mutual.Fund.K","Mutual.Fund.L","Stock.A","Stock.B","Stock.C","Stock.D","Index"
"09-01-2017",13.16420276,19.28915947,86.91611184,81.27615623,74.08032273,28051,40706,382.9,9.8163,72.0095,68.1,121,79.41,15.42,342.7,831.05,11499.96,398.4,8236.05
"10-01-2017",13.24258426,19.33293075,86.92260736,81.30905245,74.124191,28144,41118,395.15,9.8718,72.1195,68.327,121,79.01,15.45,346.4,830.55,11502.51,404.78,8288.6
"11-01-2017",13.28434354,19.39888895,86.95047,81.31513324,74.12642349,28300,40995,393.3,9.8464,72.291,68.312,123,80,15.65,348.95,841.5,11580.66,411.33,8380.65
"12-01-2017",13.23629501,19.42937681,86.96493381,81.32441633,74.14372628,28393,40883,401.9,9.8877,72.3145,68.141,123,80,15.63,354.45,825.9,11413.26,411.67,8407.2
"13-01-2017",13.28196362,19.36008251,86.97760917,81.35870687,74.18072161,28380,40905,405.2,9.8804,72.571,68.18,123,80.08,15.67,350.75,827.95,11396.79,410.83,8400.35
"16-01-2017",13.29591811,19.43004604,87.01330105,81.42468103,74.2910852,28529,40978,400.05,9.8686,72.209,68.103,123,80.2,15.67,352.9,827.5,11171.64,415.88,8412.8
"17-01-2017",13.36378866,19.37415789,87.04837074,81.43429711,74.3040979,28738,41623,394.2,9.9002,72.7035,67.862,123,80.1,15.8,350.95,840.65,11175.09,412.83,8398
"18-01-2017",13.32439203,19.3838571,87.07096155,81.48483461,74.35450801,28791,42024,393.95,9.9752,72.5215,68.22,124,80.35,15.84,348.85,864.95,11224.95,414.2,8417
"19-01-2017",13.33116501,19.3910851,87.08305775,81.52340571,74.35546996,28528,41279,392.8,9.9109,72.622,68.1,124,81.25,15.95,360.15,860.3,11411.04,412.1,8435.1
"20-01-2017",13.36323627,19.40953885,87.07730324,81.52696129,74.42478667,28625,41429,394.7,9.8997,72.861,68.075,123,79.85,15.85,352.85,860.45,11394.6,412.12,8349.35
"23-01-2017",13.30510505,19.48588638,87.16510453,81.61611448,74.50003578,28803,41712,398.2,9.9286,73.256,68.051,124,79.13,15.93,357.65,862.4,11368.44,414.88,8391.5
"24-01-2017",13.30907495,19.55360251,87.14448534,81.59954232,74.52755171,28725,41741,407.6,9.934,73.1185,68.138,125,80.65,15.95,366.85,860.35,11500.35,422.52,8475.8
"25-01-2017",13.28728412,19.58909931,87.19382984,81.62974558,74.567713,28385,41206,406.95,9.8767,73.073,67.988,127,81.5,15.97,381,869.2,11495.46,430.2,8602.75
"27-01-2017",13.32698262,19.67375504,87.21005346,81.70718138,74.63404037,28353,41441,404.4,9.8966,72.8655,68.105,127,80.93,15.94,384.05,855.95,11741.34,430.63,8641.25
"30-01-2017",13.36019402,19.70189223,87.26991176,81.76088853,74.6897437,28524,41389,397.95,9.8565,72.5395,67.829,127,82.25,16.05,377.45,853.55,11617.2,428.32,8632.75
"31-01-2017",13.40486642,19.71362792,87.2754482,81.77948844,74.75810027,28942,41931,406.1,9.8109,72.9025,67.515,126,82.25,16.03,366.05,855.4,11514.21,428.88,8561.3
"01-02-2017",13.42286014,19.77098424,87.29456549,81.80329568,74.79680294,28870,41918,403.25,9.7964,72.599,67.415,128,82.38,16.15,375.4,854.05,12014.85,435.23,8716.4
"02-02-2017",13.38903489,19.73345794,87.3224724,81.84656242,74.83527289,28981,41824,397.8,9.7666,72.308,67.21,129,82.2,16.41,382.7,845.3,11889.6,432.9,8734.25
"03-02-2017",13.36914927,19.74921954,87.36450875,81.85731641,74.85472785,28964,41817,387.7,9.7798,72.451,67.184,129,83,16.77,387.35,849.75,11692.95,437.02,8740.95
"06-02-2017",13.34556102,19.81053204,87.35904095,81.90078816,74.9427176,29193,42301,393.3,9.7909,72.2345,67.195,130,83.93,17.01,396.5,860.55,11907.69,438.03,8801.05
"07-02-2017",13.31698452,19.80432762,87.40838895,81.94092682,74.9659307,29332,42517,391.1,9.7831,71.95,67.35,130,83.9,16.9,391.45,855.25,11891.94,435.72,8768.3
"08-02-2017",13.35461828,19.895111,87.42719155,81.97704897,74.99091421,29330,42365,394.45,9.7567,71.7365,67.05,129,84.5,16.94,396.15,852.95,11979.66,435.22,8769.05
"09-02-2017",13.31116714,19.88394557,87.4544966,81.99072874,75.02668669,29089,42035,390.6,9.7198,71.145,66.765,129,83.5,17.24,387.45,850.75,11946.6,432.55,8778.4
"10-02-2017",13.3020556,19.88853993,87.48646173,82.01214885,75.04642748,29173,42605,408.15,9.7192,71.139,66.854,129,85.25,16.96,379.65,850.9,12006.54,434.53,8793.55
"13-02-2017",13.27079,19.912505,87.52021965,82.08775495,75.16054334,29021,42446,411.3,9.7326,70.98,66.975,128,84,17,379.9,862.3,12429.39,436.73,8805.05
"14-02-2017",13.21099536,19.902767,87.531857,82.13738747,75.16089056,29001,42488,404.3,9.7322,70.695,66.835,127,84.01,16.95,373.95,848.15,12657.66,437.03,8792.3
"15-02-2017",13.21106178,19.96070162,87.53140029,82.14386865,75.2223301,29143,42666,404.3,9.7328,70.8945,66.875,126,84.25,16.52,367.85,850.05,12375.21,440.73,8724.7
"16-02-2017",13.26894832,19.96995067,87.57772334,82.17317349,75.25513385,29416,43024,402.05,9.7874,71.598,67.08,127,83.6,16.76,376,846.1,12665.64,442.63,8778
"17-02-2017",13.2762472,19.94505607,87.56455445,82.19558482,75.2688006,29360,42949,400.2,9.7691,71.1985,67.08,127,83.55,16.98,384.5,841.25,12520.14,459.02,8821.7
"20-02-2017",13.26380517,19.94579481,87.63856047,82.2545778,75.34498366,29303,42905,405.35,9.7267,71.0095,66.905,128,83.37,16.98,385.55,854.45,12569.55,469.7,8879.2
"21-02-2017",13.3111808,19.93396777,87.65569304,82.30046107,75.40836061,29301,42852,405.25,9.7304,70.582,66.985,128,83.31,16.91,390.75,862.75,12626.76,471.85,8907.85
"22-02-2017",13.32219145,19.98659183,87.66550927,82.28573232,75.45450597,29208,42729,403.65,9.7342,70.6725,66.95,128,85,16.94,389.6,864.15,12535.14,466.38,8926.9
"23-02-2017",13.31134347,20.06540723,87.66722084,82.32583447,75.4739162,29451,42864,388.75,9.7129,70.5715,66.69,128,85.7,16.99,385.1,858.25,12438.84,464.77,8939.5
"27-02-2017",13.35260799,20.15446875,87.74908651,82.44997658,75.63897143,29710,43443,395.3,9.7077,70.615,66.7,127,84.75,16.94,386.55,866.45,12168.66,464.53,8896.7
"28-02-2017",13.4407149,20.20036364,87.75594276,82.46091769,75.6274508,29566,43278,397.9,9.7157,70.575,66.725,128,84.55,16.98,384.95,865.9,12065.04,463.37,8879.6
"01-03-2017",13.43299921,20.21844956,87.77821232,82.46743721,75.65822405,29428,44066,404,9.7161,70.5255,66.865,128,84.7,17.06,381.6,875.5,11854.86,463.88,8945.8
"02-03-2017",13.39262441,20.20022567,87.81303137,82.49640646,75.70502033,29170,42659,398,9.6932,70.1675,66.785,127,84.65,16.96,375.75,877.5,11724.45,460.03,8899.75
"03-03-2017",13.45343827,20.16088857,87.81973712,82.52453051,75.7347512,29020,42547,398.5,9.6822,70.9405,66.78,127,84.6,16.91,375,877.15,11544.66,459,8897.55
"06-03-2017",13.50402332,20.20433133,87.85672343,82.59620923,75.8104762,28945,42450,391.85,9.6668,70.552,66.675,127,84.99,16.92,379.8,873.1,11530.71,460.25,8963.45
"07-03-2017",13.50763031,20.19827919,87.91017675,82.62815994,75.84111316,28751,41964,386.8,9.6523,70.3995,66.625,127,85.69,17.09,378.55,872.05,11605.59,462.07,8946.9
"08-03-2017",13.52725548,20.17700721,87.90655249,82.6398565,75.87097668,28629,41443,385.35,9.6577,70.377,66.765,127,85.4,16.97,374.85,871.3,11724.15,464.07,8924.3
"09-03-2017",13.508958,20.15778181,87.90718467,82.63031144,75.87864136,28446,40848,381.7,9.6494,70.5385,66.69,127,84.51,17,374.55,870.3,11698.44,464.73,8927
"10-03-2017",13.43992359,20.22510317,87.92936058,82.70049227,75.91981619,28366,40554,382.75,9.6324,71.0275,66.555,127,83.92,16.9,372.5,875.2,11678.31,466.7,8934.55
"14-03-2017",13.41001148,20.31791922,88.00986935,82.77552479,76.0662812,28076,40092,385.5,9.512,69.7475,65.775,128,85.26,16.86,374.05,913.75,12000.6,470.23,9087
"15-03-2017",13.37862762,20.45804148,88.01333698,82.80559779,76.09501827,27985,40066,386.75,9.4914,70.4505,65.63,129,86.93,17.25,369.55,900.5,12066.69,472.2,9084.8
"16-03-2017",13.36400571,20.44445307,88.03984538,82.82278256,76.12480216,28411,40609,387.8,9.4788,70.3935,65.385,130,86.97,17.34,376,906.2,12257.4,472.45,9153.7
"17-03-2017",13.29204859,20.43375556,88.06822275,82.8456524,76.16835884,28509,40931,390.75,9.4845,70.307,65.475,130,87.8,17.36,375.85,902.55,12345.69,475.28,9160.05
"20-03-2017",13.30044968,20.51425243,88.11151229,82.92741378,76.25876369,28505,40889,385.45,9.4587,70.174,65.345,130,89.73,17.5,371,898.45,12549.66,478.7,9126.85
"21-03-2017",13.35504423,20.52917414,88.11415648,82.94616216,76.28093067,28851,41299,379.2,9.4881,70.644,65.345,129,86.61,17.37,371.8,903.45,12480.96,480.32,9121.5
"22-03-2017",13.38058797,20.58032792,88.13424129,82.95747281,76.31384398,28885,41242,381.9,9.5099,70.6715,65.455,129,86.65,17.39,372.45,904.95,12270.51,476.97,9030.45
"23-03-2017",13.38241338,20.67685681,88.15657756,82.98672119,76.35608282,28800,41315,383.85,9.5053,70.58,65.455,129,86.55,17.32,376.45,902,12186.81,476.97,9086.3
"24-03-2017",13.43621303,20.64987707,88.17451478,83.02294623,76.38076785,28793,41550,380.75,9.5044,70.6525,65.425,130,86.5,17.85,372.7,900.2,12175.11,474.78,9108
"27-03-2017",13.4303304,20.68940776,88.22935936,83.08745012,76.48231345,28807,42142,378.95,9.4567,70.614,64.995,129,85.5,17.85,371.2,898.8,12081.84,469.95,9045.2
"28-03-2017",13.38382535,20.63713178,88.23172657,83.13280476,76.53158084,28848,42415,385.1,9.4539,70.3335,65.045,130,85.8,17.85,369.7,903.1,12448.89,473.4,9100.8
"29-03-2017",13.50064666,20.67609035,88.28940062,83.12437228,76.53949697,28703,42300,384.05,9.4158,69.851,64.875,130,85.67,18.06,370.3,912.55,12528.06,476.2,9143.8
"30-03-2017",13.58933427,20.65062067,88.25537723,83.16797882,76.59217437,28542,42168,383.75,9.4145,69.238,64.86,131,86.93,18,376.8,919.2,12829.29,488.73,9173.75
"31-03-2017",13.64120868,20.62299251,88.31827373,83.1637948,76.62720946,28463,42339,380.65,9.4176,69.0955,64.86,131,86.08,17.99,386.75,911.75,12793.74,480.85,9173.75
"03-04-2017",13.6172589,20.6145413,88.36654839,83.28948075,76.69172011,28702,42347,374.65,9.4358,69.3295,64.985,132,88.76,17.99,381.3,920.65,12771.84,477.73,9237.85
"05-04-2017",13.56101768,20.63611442,88.3870216,83.30176539,76.76183983,28677,42271,386.15,9.4093,69.1795,64.875,133,87.31,18,381.4,935.35,12882.6,477.45,9265.15
"06-04-2017",13.53278086,20.61885082,88.39751635,83.33516867,76.80678704,28721,42109,380.6,9.3663,68.7695,64.606,132,87.3,17.99,385.35,934.65,12798.15,479.5,9261.95
"07-04-2017",13.48392026,20.60342651,88.41547094,83.34283516,76.84071947,28684,41394,375.85,9.314,68.062,64.27,132,87.06,17.84,397.2,924.5,12903.39,479.62,9198.3
"10-04-2017",13.46116211,20.56407823,88.45837904,83.43576332,76.94514479,28739,41374,372.45,9.3589,68.459,64.605,132,87.86,17.96,411.45,925.95,12789.09,478.05,9181.45
"11-04-2017",13.48685607,20.62805822,88.51586725,83.43239526,76.96186191,29193,42204,373.25,9.3663,68.4445,64.555,134,86.74,17.99,409.2,923.7,12940.2,479.83,9237
"12-04-2017",13.50970146,20.65985433,88.49069774,83.47354926,77.0000285,29229,42219,363.7,9.387,68.9985,64.69,133,87,18.3,408.9,923.75,13211.25,481.23,9203.45
"13-04-2017",13.52301776,20.6799209,88.52974276,83.49565144,77.02258716,29409,42572,366.15,9.3534,68.402,64.445,133,86.45,18.15,422.4,923.85,13042.86,480.1,9150.8
"17-04-2017",13.54803852,20.69832053,88.60034978,83.57947664,77.16100221,29430,42500,370.1,9.3689,68.629,64.48,133,89.05,18.04,424.5,914.05,13062.69,478.93,9139.3
"18-04-2017",13.64128292,20.6404024,88.59740488,83.62643145,77.19596503,29514,42198,361.15,9.3877,69.328,64.605,133,87.92,18.35,431.5,912.75,12766.29,482.43,9105.15
"19-04-2017",13.65366896,20.60124937,88.62835478,83.64762355,77.22117263,29305,41917,361.25,9.388,69.2625,64.665,133,87.21,18.28,435.15,908.55,12728.79,483,9103.5
"20-04-2017",13.71886476,20.62807115,88.64412609,83.66740107,77.25588825,29295,41512,364.15,9.3894,69.2565,64.62,133,86.61,18.33,427.5,915.7,12750.9,487.38,9136.4
"21-04-2017",13.61893361,20.72033219,88.65085471,83.71422122,77.27714179,29418,41304,362.95,9.3887,69.3565,64.65,133,86.41,18.39,424.55,906.4,12805.29,498.87,9119.4
"24-04-2017",13.5779139,20.70854673,88.69288896,83.73897754,77.3741871,29131,41142,363.75,9.3671,70.0845,64.49,134,87.6,18.6,421.85,904.55,13046.61,511.02,9217.95
"25-04-2017",13.56469528,20.74905111,88.71462767,83.79056663,77.40431468,28814,40425,366.3,9.3439,70.287,64.33,135,88.71,18.68,436.4,924,13041.15,512.35,9306.6
"26-04-2017",13.63812773,20.76816536,88.74997531,83.79023091,77.45772272,28719,39868,366.8,9.3041,69.924,64.13,135,87.55,18.79,433.25,941.35,13020.6,516.88,9351.85
"27-04-2017",13.69373176,20.90454049,88.76097757,83.85045997,77.47095269,28769,39679,365.25,9.2949,69.7125,64.115,135,88.74,18.67,443.1,947.3,12986.94,522.87,9342.15
"28-04-2017",13.74871956,20.85794395,88.76232124,83.85780664,77.47205998,28873,39492,367.45,9.3262,70.0565,64.29,136,88,18.84,440,934.95,13034.01,515.5,9304.05
"02-05-2017",13.75121917,20.85252294,88.82439389,83.95931865,77.641038,28582,39091,376.1,9.3047,70.1325,64.165,136,88,18.37,443.05,928.1,12895.41,513.53,9313.8
"03-05-2017",13.76149098,20.84992717,88.84792445,83.98014344,77.6755553,28472,38582,362.25,9.3008,69.847,64.165,136,88.01,18.7,441.35,934,12957.45,514.77,9311.95
"04-05-2017",13.73159007,20.82815802,88.89436533,83.98509336,77.68869307,28072,38078,358.5,9.3117,70.537,64.215,137,89.65,18.71,436.05,956.7,12882.15,511.6,9359.9
"05-05-2017",13.75066523,20.91456186,88.91931573,84.02230491,77.7204838,28072,38043,361.45,9.3169,70.7305,64.315,136,88.16,18.89,433.15,953.9,12916.71,510.73,9285.3
"08-05-2017",13.73826146,20.88094692,88.9765155,84.12230422,77.84804992,28091,38034,356.65,9.3215,70.307,64.36,137,89.7,18.69,428.35,954.85,13459.71,511.6,9314.05
"09-05-2017",13.70078967,20.91547907,88.95132159,84.12482778,77.85183205,27971,37807,359.1,9.3638,70.333,64.68,137,88.5,18.83,441.3,952.05,13564.26,511.92,9316.85
"10-05-2017",13.75938006,20.93396262,88.98748662,84.17065762,77.91853005,27996,37971,358,9.3602,70.2235,64.615,138,88.55,19.25,441.25,996.35,13934.64,517.27,9407.3
"11-05-2017",13.77686232,20.95015485,88.99494,84.15177065,77.94690905,28004,38013,358.85,9.3291,69.9535,64.405,138,88.6,19.34,432.75,978.75,14734.56,515.47,9422.4
"12-05-2017",13.84177998,20.95494262,89.00655378,84.1849883,77.96128737,28005,38175,359.8,9.3115,70.224,64.243,137,89.49,18.99,434.3,980.2,14589.15,517.22,9400.9
"15-05-2017",13.86386238,21.01272257,89.08311375,84.31101634,78.05790977,27992,38534,361.6,9.2942,70.3115,64.065,139,90,18.96,441.65,983.25,14465.31,517.8,9445.4
"16-05-2017",13.83097253,20.98093963,89.04956556,84.28611206,78.08342541,28094,38768,362.45,9.2998,70.978,64.045,139,89.75,18.95,446.45,1000.4,14681.25,519.88,9512.25
"17-05-2017",13.84012456,20.97824765,89.10777693,84.31924938,78.14472919,28619,39221,363.1,9.3186,71.5595,64.13,139,90.94,19.06,444.1,1009.4,14546.79,519.05,9525.75
"18-05-2017",13.83342057,21.01277776,89.13458024,84.32005293,78.1559479,28705,38922,364.6,9.4176,72.036,64.88,137,89,18.87,439.8,990.25,14178.66,519.03,9429.45
"19-05-2017",13.87763442,21.02329283,89.12634637,84.35911516,78.18104734,28635,39136,369.55,9.3776,72.358,64.565,137,89.5,18.62,435.25,1008,13968.06,520.42,9427.9
"22-05-2017",13.86692948,20.97214332,89.17408413,84.46044347,78.27984905,28785,39896,371.55,9.3678,72.493,64.51,136,90.45,18.5,425.45,1018.6,13594.95,525.33,9438.25
"23-05-2017",13.87726545,20.97244394,89.17875018,84.43558684,78.33414523,28811,39978,373.6,9.4187,72.5755,64.895,135,88.56,18.07,424.05,1024.8,13799.1,523.03,9386.15
"24-05-2017",13.87088006,20.98736233,89.21633494,84.50444415,78.32531381,28713,39860,371.4,9.4007,72.6655,64.77,134,89.3,18,430.65,1038.05,13682.34,522.25,9360.55
"25-05-2017",13.83746748,20.99178677,89.23974848,84.54451133,78.38689229,28661,39831,371.65,9.3982,72.3665,64.555,136,90.17,18.05,438.7,1043.45,14004.69,539.05,9509.75
"26-05-2017",13.77104493,21.04711067,89.26287163,84.53563667,78.43847951,28888,40114,367.35,9.4099,72.1415,64.51,138,90.47,18.24,426.35,1040.95,14175.66,542,9595.1
"29-05-2017",13.80266676,21.08928786,89.30231365,84.6230693,78.53505835,28900,40352,367.6,9.4143,72.0525,64.54,136,91.35,18.43,418.2,1072.25,14086.05,543.97,9604.9
"30-05-2017",13.75241899,21.10082189,89.35250912,84.62137742,78.54535976,28741,40307,367.1,9.4281,72.3005,64.635,137,91.35,18.37,419.9,1072.6,14161.71,543.02,9624.55
"31-05-2017",13.79364336,21.04688686,89.35607771,84.6611591,78.57680634,28843,40133,368.75,9.4727,72.532,64.51,137,90.55,18.26,431.85,1067,14217.51,545.4,9621.25
"01-06-2017",13.74594205,21.00478024,89.37883383,84.67948282,78.61728254,28652,39831,368.75,9.4713,72.3,64.478,138,90.5,18.16,414.05,1095.35,14396.7,542.87,9616.1
"02-06-2017",13.73745811,21.01912952,89.37612999,84.7353575,78.64113534,28871,40297,367,9.4566,72.673,64.415,138,92,18.45,414.5,1086.4,14590.05,544.75,9653.5
"05-06-2017",13.68886411,21.0119285,89.4458455,84.78479213,78.76071758,29024,40480,364.85,9.4576,72.4225,64.35,138,90.6,18.36,420.35,1097.75,14662.74,545.18,9675.1
"06-06-2017",13.73623202,21.00047145,89.46700151,84.81228202,78.76513234,29567,40794,363.25,9.4816,72.661,64.43,138,91.5,18.4,424.3,1091.55,14595.6,546.32,9637.15
"07-06-2017",13.76914238,20.99961213,89.4799563,84.85497565,78.81502764,29440,40577,363.8,9.4817,72.5345,64.435,138,92,18.8,426.25,1106.35,14856.6,546.93,9663.9
"08-06-2017",13.70455008,20.97037544,89.48227767,84.85887215,78.84626794,29131,40053,370.9,9.4482,72.05,64.25,138,91.45,18.79,418.9,1093.5,14845.56,548.25,9647.25
"09-06-2017",13.66866632,20.95147823,89.48365966,84.8745562,78.8746867,29019,39711,377.15,9.4505,71.9255,64.245,138,92,18.82,419.95,1095.35,14882.4,555.6,9668.25
"12-06-2017",13.71531144,20.93832941,89.55906906,84.94405308,78.97772256,28993,39175,373,9.4849,72.2365,64.48,138,91.71,18.79,422.5,1099.65,14676.69,556.25,9616.4
"13-06-2017",13.7095267,20.97681347,89.57048679,84.9752844,79.01315907,28944,38779,369.65,9.4638,72.134,64.345,138,90.8,18.56,419.3,1102.75,14560.59,558.9,9606.9
"14-06-2017",13.6504144,20.98679188,89.58889756,84.97454439,79.03337446,29030,39420,363.85,9.4579,72.0585,64.235,137,91.7,18.29,420.25,1113.7,14524.74,557.07,9618.15
"15-06-2017",13.65291098,20.98426808,89.61660062,85.01836625,79.06062718,28768,38729,367,9.4839,71.9575,64.565,137,91,18.07,407.15,1104,14385.99,554.78,9578.05
"16-06-2017",13.72410916,20.98088652,89.62292942,85.06806538,79.1184187,28690,38493,365.45,9.4657,72.185,64.465,137,91.45,18.41,404.55,1091.8,14373.45,556.42,9588.05
"19-06-2017",13.68515905,20.99775766,89.68350729,85.14418474,79.19613179,28542,38179,368.9,9.4574,71.9055,64.495,138,91.25,18.41,406.65,1095.65,14222.61,564.3,9657.55
"20-06-2017",13.68030649,21.02978999,89.70263609,85.17091292,79.25583478,28526,38080,365.15,9.4506,71.862,64.54,138,90.95,18.41,411.25,1093.05,13958.7,562.18,9653.5
"21-06-2017",13.68248056,20.95824776,89.72357679,85.15067052,79.28465671,28577,37988,370.25,9.4487,72.0675,64.53,137,90.97,18.38,408.3,1123.45,13766.61,566.23,9633.6
"22-06-2017",13.72258665,20.96085153,89.71841157,85.17003735,79.30004855,28629,38238,370.6,9.4523,72.051,64.605,137,90.8,18.43,393.55,1094.05,13840.41,566,9630
"23-06-2017",13.68872379,20.99504149,89.74067414,85.21958997,79.34222383,28734,38508,373.8,9.4352,72.207,64.505,136,91.36,18.3,383.3,1097.9,13583.34,559.55,9574.95
"27-06-2017",13.64241699,20.94444519,89.82103682,85.32012392,79.45716931,28553,38367,376.7,9.4641,73.1085,64.475,135,90.9,18.29,390.15,1092.1,13330.56,555.88,9511.4
"28-06-2017",13.62805802,21.02097218,89.82245855,85.35707936,79.50772821,28567,38712,378.8,9.4893,73.4165,64.525,135,89.5,18.01,387.7,1090,13612.41,555.48,9491.25
"29-06-2017",13.65091141,21.05311134,89.87022833,85.37122543,79.53492524,28608,38610,383.85,9.527,73.974,64.66,135,90.2,18.15,386.85,1088.1,13670.04,554.35,9504.1
"30-06-2017",13.72879025,21.11982732,89.87519603,85.37233548,79.57140322,28439,38320,385.25,9.5297,73.835,64.62,136,89.88,18.2,384.9,1079.6,13519.71,550.68,9520.9
"03-07-2017",13.74928472,21.11204306,89.92938504,85.48280712,79.65922969,28086,37854,387.8,9.5351,73.693,64.845,137,91.53,18.44,386.7,1097.75,13883.4,552.87,9615
"04-07-2017",13.70619317,21.11980373,89.95522989,85.48580369,79.68362436,28115,37662,385.85,9.5268,73.5075,64.79,137,91,18.21,382.15,1088.1,13925.46,551.12,9613.3
"05-07-2017",13.74432662,21.12863608,89.95329774,85.51241219,79.72686433,28107,37375,382.4,9.5273,73.561,64.8,138,90.12,18.4,385.6,1096.7,14033.55,549.58,9637.6
"06-07-2017",13.76339947,21.04535044,89.96460932,85.54872994,79.75803439,28116,37478,382.35,9.5163,73.9355,64.725,138,90.47,18.28,381.45,1092.5,13844.55,552.72,9674.55
"07-07-2017",13.75442096,21.06759822,90.00102638,85.5657077,79.80269985,27784,36254,380.1,9.4954,73.679,64.625,138,90.6,18.74,381.9,1097.7,13926.09,555.73,9665.8
"10-07-2017",13.73276395,21.13049648,90.02729783,85.63995215,79.91366126,27794,36585,379.25,9.4766,73.4985,64.475,139,93,18.72,382.6,1096.25,13965.66,558.78,9771.05
"11-07-2017",13.74959764,21.14064274,90.08705278,85.65945373,79.90254874,27834,36799,382.6,9.4914,74.043,64.565,138,92.8,18.56,387.1,1106.45,14065.44,560.13,9786.05
"12-07-2017",13.70980062,21.14780425,90.07801083,85.70012498,79.96790791,27851,37000,383.25,9.4987,73.5785,64.475,139,92.75,18.66,392.7,1131.65,14129.25,560.42,9816.1
"13-07-2017",13.69824718,21.09131208,90.1076888,85.70414249,80.01662934,27837,36624,380.85,9.5025,73.4745,64.46,140,92.22,18.65,380.75,1134.7,14027.94,561.18,9891.7
"14-07-2017",13.77450816,21.11915613,90.13596072,85.72732967,80.03663917,27996,36997,383.65,9.5078,73.8875,64.424,140,92.5,18.59,373.1,1139.3,13953.6,559.98,9886.35
"17-07-2017",13.80680992,21.2103321,90.17043454,85.81632459,80.15153731,28120,37433,389.3,9.5045,73.8585,64.345,140,94,18.61,373.5,1152.95,14029.8,560.78,9915.95
"18-07-2017",13.77804802,21.22477529,90.19116827,85.83336682,80.14031473,28253,37727,388.95,9.5335,74.314,64.316,139,93.38,18.5,372.05,1157.85,14299.26,561.18,9827.15
"19-07-2017",13.76223403,21.24386032,90.18080107,85.83593861,80.19444543,28250,37780,386.25,9.5189,74.01,64.27,139,93.8,18.63,375.25,1154.35,14607.51,564.1,9899.6
"20-07-2017",13.74667664,21.28012269,90.18272216,85.86892102,80.2225483,28331,37918,387.25,9.5236,74.8715,64.375,139,94.73,18.81,374.45,1152.9,14626.35,570.3,9873.3
"21-07-2017",13.75887483,21.31005981,90.2416118,85.92206746,80.26440987,28541,38177,389.05,9.5147,75.0925,64.385,139,94,18.74,380.4,1158.65,14451.6,567.68,9915.25
"24-07-2017",13.70474987,21.40388386,90.31663105,85.95165031,80.38353619,28516,38109,390.6,9.5383,74.9685,64.395,139,94,18.78,377,1159.35,14421.9,578.37,9966.4
"25-07-2017",13.68419548,21.39860787,90.27881714,86.00416116,80.38918594,28478,38304,405.95,9.5371,74.989,64.385,140,94.95,18.55,374.25,1149.6,14203.71,579.88,9964.55
"26-07-2017",13.66446315,21.42488351,90.33182567,86.0246331,80.41789844,28384,38105,408.15,9.5285,75.514,64.355,140,95.5,18.9,373.8,1164.55,14501.19,582.52,10020.65
"27-07-2017",13.61767594,21.42702411,90.35228726,86.08405615,80.46843371,28476,38289,408,9.5099,74.8755,64.125,140,95.62,19.19,368.3,1171.9,14551.11,596.55,10020.55
"28-07-2017",13.62790213,21.49727852,90.37521012,86.08072279,80.50115933,28580,38480,408.9,9.5162,75.348,64.115,141,95.7,19.08,367.35,1153.85,14694.21,592.83,10014.5
"31-07-2017",13.59873653,21.49593129,90.41186563,86.14807471,80.59965905,28557,38667,410.65,9.5442,76.0255,64.2,141,96.45,19.07,367.35,1155.75,15040.59,594.8,10077.1
"01-08-2017",13.56250533,21.44166437,90.42425658,86.1998294,80.65645989,28404,38537,407.85,9.5406,75.642,64.095,141,97.4,19.1,370.05,1173.95,15752.4,599.07,10114.65
"02-08-2017",13.52801939,21.48980828,90.4850818,86.21098776,80.66134511,28437,38143,405.65,9.4668,75.4455,63.635,141,97.5,19.05,369.9,1168.75,15576.9,597.22,10081.5
"03-08-2017",13.49648947,21.42929259,90.46750997,86.23472597,80.69335531,28487,38046,405.55,9.4842,75.6175,63.705,140,94.99,19.08,386.9,1169.9,15363.06,593.32,10013.65
"04-08-2017",13.47512512,21.45241254,90.4921141,86.28652946,80.74865853,28573,37276,406.75,9.4628,74.958,63.675,141,95.25,19,417.8,1192.1,15818.61,596.75,10066.4
"07-08-2017",13.53519964,21.52944821,90.56085513,86.33280286,80.8483918,28457,37287,410.5,9.4981,75.3025,63.84,142,96.95,19.24,431.3,1186.3,15984.9,596.18,10057.4
"08-08-2017",13.53500333,21.52535901,90.55520236,86.34334762,80.85280598,28379,37513,414.05,9.4971,74.8575,63.692,141,94.83,19,412.15,1191,16060.41,592.63,9978.55
"09-08-2017",13.55201451,21.56035089,90.57036281,86.35950082,80.91329718,28844,38609,413.55,9.5686,75.093,63.86,139,93.96,18.76,412.75,1185.35,15744.54,588.15,9908.05
"10-08-2017",13.58942488,21.6320551,90.57018487,86.40310741,80.94101984,29176,39223,411.55,9.642,75.4525,64.095,137,92.74,18.46,410.6,1170.7,15055.86,586.82,9820.25
"11-08-2017",13.57519862,21.62040363,90.62394137,86.44136165,80.94433027,29203,39209,412.3,9.6238,75.817,64.14,137,93.06,18.3,412.3,1152.8,14813.64,583.02,9710.8
"14-08-2017",13.54725485,21.7064678,90.66576451,86.50877063,81.08468448,29080,39201,411.05,9.607,75.498,64.09,138,93.43,18.57,419.25,1155.7,15192.81,585.73,9794.15
